iter	MultiClass
349	0.6075936828
350	0.60719952
351	0.6068395779
352	0.6056604534
353	0.6052106486
354	0.6047848378
355	0.6040344066
356	0.6032899108
357	0.6021473578
358	0.6012922415
359	0.6010291345
360	0.6000853839
361	0.5992231337
362	0.598782554
363	0.598193774
364	0.5971605873
365	0.596347872
366	0.5954697192
367	0.595127909
368	0.5946449945
369	0.5943358059
370	0.593533382
371	0.592867757
372	0.5920345694
373	0.5912409544
374	0.5907461987
375	0.5901967074
376	0.5898798
377	0.5893207125
378	0.5880983574
379	0.5870878096
380	0.5861458154
381	0.5852446685
382	0.5845138598
383	0.5837738308
384	0.5830480027
385	0.582626586
386	0.5817640142
387	0.5811952149
388	0.5803194642
389	0.5798857008
390	0.5786141885
391	0.5781015238
392	0.5777375165
393	0.5771795328
394	0.5764771358
395	0.5758011526
396	0.5754970003
397	0.5748330414
398	0.5738077596
399	0.5732765706
400	0.5727988478
401	0.5725390631
402	0.5720391538
403	0.5714483332
404	0.5708461168
405	0.5703986504
406	0.5700011559
407	0.5699102116
408	0.5691337747
409	0.568550896
410	0.568083649
411	0.566991659
412	0.5664560829
413	0.5658012676
414	0.5653428576
415	0.5652548062
416	0.5645859088
417	0.5641039747
418	0.5633428528
419	0.5629256261
420	0.5626374048
421	0.5620544534
422	0.5613663507
423	0.5608222322
424	0.5601865372
425	0.5599036492
426	0.5595445811
427	0.558984308
428	0.5582729173
429	0.5578299458
430	0.5573632114
431	0.5569909439
432	0.5562828955
433	0.5557664873
434	0.5554310333
435	0.5548494769
436	0.5545627945
437	0.5538419551
438	0.5532875212
439	0.5529222929
440	0.5525843267
441	0.5518559879
442	0.5515642114
443	0.5511647531
444	0.5508463928
445	0.5502454625
446	0.5501730368
447	0.5491657745
448	0.5486046656
449	0.5481583945
450	0.5477548114
451	0.5470017333
452	0.5463740207
453	0.5461107309
454	0.5453706511
455	0.5450574111
456	0.544506006
457	0.5439266371
458	0.5430044747
459	0.5421806438
460	0.5417776392
461	0.5413447806
462	0.5410907621
463	0.5407917236
464	0.5403457413
465	0.5397346526
466	0.5393699916
467	0.5391220402
468	0.5384455202
469	0.5381159233
470	0.5377773205
471	0.5373165907
472	0.5369167683
473	0.5362641551
474	0.5357261389
475	0.5353351067
476	0.5348809084
477	0.5344795988
478	0.5337787654
479	0.5333198061
480	0.5328769263
481	0.5325986372
482	0.532029486
483	0.5315939959
484	0.5312844537
485	0.5306147209
486	0.5298686124
487	0.5294223386
488	0.5289532232
489	0.5284076399
490	0.5278006967
491	0.5273954108
492	0.5270395009
493	0.5268341717
494	0.5266912241
495	0.5258183992
496	0.5253668201
497	0.524819106
498	0.5244665295
499	0.5242665217
500	0.5238827169
501	0.5234856025
502	0.5226924444
503	0.5222968352
504	0.5220536795
505	0.5218085472
506	0.5216270868
507	0.5209869592
508	0.5207991897
509	0.5203034544
510	0.5195613357
511	0.5188603057
512	0.5187650323
513	0.518282246
514	0.5174456685
515	0.5169881611
516	0.5166866602
517	0.5162072577
518	0.5158931692
519	0.5152793053
520	0.5147766759
521	0.5140577828
522	0.5132425923
523	0.5126800608
524	0.5124043478
525	0.5116295622
526	0.5106328139
527	0.5104211247
528	0.5096442034
529	0.5092788979
530	0.5087612419
531	0.5083912362
532	0.5078557614
533	0.5070499032
534	0.50678374
535	0.5063504533
536	0.5056392797
537	0.5054568936
538	0.5049767697
539	0.5046912044
540	0.5039515305
541	0.5037276903
542	0.5033027603
543	0.5028658731
544	0.5023351491
545	0.5014837898
546	0.5012518361
547	0.5001634403
548	0.4998165232
549	0.4994083899
550	0.4986927276
551	0.4982869465
552	0.4977181787
553	0.4973580493
554	0.4964779192
555	0.4958069212
556	0.4952733285
557	0.4951137935
558	0.4949057785
559	0.4945500305
560	0.4941628931
561	0.4933993603
562	0.4929302493
563	0.4925317001
564	0.4919183694
565	0.4915870453
566	0.4908488144
567	0.4899914818
568	0.4896767421
569	0.4891406487
570	0.4886658234
571	0.4881162094
572	0.4871162565
573	0.4867733674
574	0.4861243855
575	0.4858593076
576	0.485136438
577	0.4847013087
578	0.4843291556
579	0.4838652796
580	0.4835871106
581	0.4829845266
582	0.4828700289
583	0.4822713414
584	0.482038812
585	0.4817381974
586	0.4809442716
587	0.4803253021
588	0.4799726894
589	0.4795004926
590	0.4789886402
591	0.4784633864
592	0.4782267311
593	0.4775728811
594	0.4772076585
595	0.4769226525
596	0.476591135
597	0.4762096619
598	0.475870122
599	0.4756506717
600	0.4750604072
601	0.4745744512
602	0.4743119853
603	0.4738662612
604	0.4734108638
605	0.4731570718
606	0.472717719
607	0.4724256809
608	0.4717775471
609	0.4713666654
610	0.4707083135
611	0.4704190075
612	0.4698843378
613	0.4695569784
614	0.4687393735
615	0.4682767391
616	0.4680216094
617	0.4675436526
618	0.4671596523
619	0.4668880674
620	0.4665993342
621	0.466089524
622	0.4658313009
623	0.4654499678
624	0.4652115217
625	0.4646979222
626	0.4642898138
627	0.4641230752
628	0.4637570348
629	0.4630500578
630	0.4627078932
631	0.4624022678
632	0.4617015506
633	0.4614748108
634	0.4611065719
635	0.4603989253
636	0.460102118
637	0.4594796595
638	0.4593688925
639	0.4591213519
640	0.4586654548
641	0.4582621926
642	0.4577595733
643	0.4569824599
644	0.4563341511
645	0.4560965483
646	0.455593493
647	0.4551363876
648	0.4549033496
649	0.4540355211
650	0.4537924933
651	0.4531571216
652	0.4526541413
653	0.4525253509
654	0.4517001252
655	0.4514187745
656	0.4509239124
657	0.4507749305
658	0.4504187739
659	0.4500823673
660	0.4499009369
661	0.4495602383
662	0.4492405958
663	0.4488048939
664	0.4483272123
665	0.4480974172
666	0.4477891733
667	0.4475034663
668	0.4471281989
669	0.4468912238
670	0.4465384849
671	0.4461489863
672	0.4455966413
673	0.4451118062
674	0.4447178998
675	0.4444334995
676	0.4438805202
677	0.4435376967
678	0.443260423
679	0.4426818341
680	0.442050144
681	0.4416086776
682	0.4413490595
683	0.4411456603
684	0.4405752256
685	0.4403238534
686	0.4400648778
687	0.4395341315
688	0.4387077504
689	0.4384833677
690	0.4380316557
691	0.4375827644
692	0.437247112
693	0.4367241453
694	0.436086076
695	0.4356970048
696	0.435301475
697	0.4348312956
698	0.4345188426
699	0.4341830734
700	0.4338126016
701	0.4330864652
702	0.43279545
703	0.4320525488
704	0.4315822544
705	0.4314311815
706	0.4312208868
707	0.4308881368
708	0.4301084524
709	0.4296978664
710	0.4293078476
711	0.429016182
712	0.4286978666
713	0.4284382693
714	0.4280441676
715	0.4276306842
716	0.4273198429
717	0.4269600273
718	0.4264702942
719	0.4258911038
720	0.4254928629
721	0.425252167
722	0.4248180908
723	0.4242503911
724	0.423844277
725	0.4236453251
726	0.423197072
727	0.4228657475
728	0.4223456708
729	0.4222365478
730	0.4218613276
731	0.4216760702
732	0.4213087726
733	0.4209970232
734	0.4204532216
735	0.4201697766
736	0.419844939
737	0.4193729534
738	0.4191999441
739	0.4188342546
740	0.4182339299
741	0.417765338
742	0.4171292168
743	0.4168754325
744	0.4164232424
745	0.4161924702
746	0.4158868148
747	0.4157075651
748	0.4152608063
749	0.4146679126
750	0.4144213452
751	0.4142397942
752	0.413906185
753	0.4136045327
754	0.4130579183
755	0.4125400632
756	0.4121633396
757	0.4118340199
758	0.41133208
759	0.4107807541
760	0.4104900794
761	0.4100436786
762	0.4096155971
763	0.4093714268
764	0.4090992477
765	0.4086914205
766	0.4084139955
767	0.4082002105
768	0.4078943163
769	0.4077335667
770	0.407456771
771	0.4071973559
772	0.4067240911
773	0.4063552693
774	0.4060627459
775	0.4054677561
776	0.4048150427
777	0.4045058038
778	0.4041025226
779	0.4034251346
780	0.4029031929
781	0.4026418079
782	0.4023729074
783	0.4019995509
784	0.401563812
785	0.401314861
786	0.400843697
787	0.4003499734
788	0.3997872705
789	0.3991750488
790	0.3987942723
791	0.3985496253
792	0.3981340189
793	0.3978650409
794	0.3975210591
795	0.3969679815
796	0.3963338591
797	0.3959732076
798	0.3956062839
799	0.395223985
800	0.3949286889
801	0.3944322508
802	0.3942886045
803	0.3939199418
804	0.3936098699
805	0.3934040102
806	0.3931398457
807	0.3929273518
808	0.3926006524
809	0.3924361812
810	0.3919001524
811	0.3917091291
812	0.391291244
813	0.3908126142
814	0.3906773247
815	0.390193738
816	0.3899046865
817	0.3896931308
818	0.3896493433
819	0.3892646899
820	0.3886939698
821	0.3883260804
822	0.3878456937
823	0.3875506006
824	0.3871331153
825	0.3867788587
826	0.3865077126
827	0.386174023
828	0.3858882718
829	0.3853519333
830	0.3848996096
831	0.3846361417
832	0.3843635696
833	0.3841300085
834	0.383797512
835	0.38350946
836	0.3833190376
837	0.3828442211
838	0.382609095
839	0.3824550292
840	0.3823031669
841	0.3818618134
842	0.3816522219
843	0.3812724793
844	0.3809914894
845	0.3806210027
846	0.3800381344
847	0.3797662342
848	0.3795082505
849	0.3793464821
850	0.3789915283
851	0.3786038526
852	0.3783892085
853	0.3779114982
854	0.3777623193
855	0.3775290194
856	0.3770852071
857	0.3768830158
858	0.3766334134
859	0.3761569277
860	0.3759849455
861	0.3757897594
862	0.375422386
863	0.3752758235
864	0.3750431062
865	0.3745827012
866	0.3743489942
867	0.374142673
868	0.3738349474
869	0.3735766738
870	0.3733602022
871	0.373016623
872	0.3726682449
873	0.3724150954
874	0.3720764988
875	0.371810301
876	0.3714102381
877	0.3710753994
878	0.3709650439
879	0.3703823869
880	0.3702455359
881	0.3698075498
882	0.3697070704
883	0.3694440096
884	0.3692184042
885	0.368977329
886	0.3685346741
887	0.3681042634
888	0.3678741152
889	0.3676758608
890	0.3674072283
891	0.3672009355
892	0.3669181619
893	0.3664825135
894	0.3661777097
895	0.3660307531
896	0.3657193973
897	0.3654542664
898	0.3651618822
899	0.3647855915
900	0.3641940638
901	0.3640244703
902	0.363741209
903	0.3635892564
904	0.3632577735
905	0.3630249318
906	0.3626893632
907	0.36232884
908	0.3619746064
909	0.3617649975
910	0.3613622843
911	0.3611787802
912	0.3609113676
913	0.3605949797
914	0.3603444703
915	0.3601672768
916	0.3597467403
917	0.3595976971
918	0.3592664604
919	0.3589199634
920	0.3585300484
921	0.3583168376
922	0.3577271685
923	0.357576776
924	0.3573329185
925	0.3569243874
926	0.3567059704
927	0.3563016317
928	0.3560450712
929	0.3557480669
930	0.3553910918
931	0.3548645234
932	0.3545712069
933	0.3541535029
934	0.3538105654
935	0.3536220752
936	0.3531836503
937	0.3527907821
938	0.3522923448
939	0.3520139438
940	0.3516973209
941	0.3512291219
942	0.3510724652
943	0.350886669
944	0.3507629408
945	0.3505424375
946	0.3500952106
947	0.3498487103
948	0.3495148406
949	0.3492548744
950	0.3489632967
951	0.3487283335
952	0.3483039734
953	0.3482038051
954	0.3480904777
955	0.3476810309
956	0.3473511443
957	0.347115896
958	0.3467295975
959	0.3465272624
960	0.3462593085
961	0.3460174907
962	0.3457203542
963	0.3453991102
964	0.3449164139
965	0.3446272075
966	0.3443328944
967	0.3440283731
968	0.3437814187
969	0.3436045914
970	0.3432011879
971	0.3429697839
972	0.3423648348
973	0.3421395945
974	0.3418880562
975	0.3417311616
976	0.3413485801
977	0.3408857901
978	0.3404529954
979	0.3397753355
980	0.3395580064
981	0.3394569632
982	0.3393497526
983	0.3388581722
984	0.3385056911
985	0.3379743575
986	0.3375887187
987	0.3371674366
988	0.3368958528
989	0.3365282649
990	0.3360017937
991	0.3356775885
992	0.3354043992
993	0.3352395233
994	0.3348763781
995	0.3346516015
996	0.3344258332
997	0.3339275239
998	0.3337751329
999	0.3335732348
