iter	MultiClass
276	0.6479002826
277	0.6470421857
278	0.6464681442
279	0.6451694825
280	0.6437214663
281	0.6426706262
282	0.6420216706
283	0.6412405418
284	0.6406418041
285	0.6397541254
286	0.6384112094
287	0.6372689712
288	0.6367413886
289	0.635878703
290	0.6351597755
291	0.6346960488
292	0.6335740368
293	0.632588801
294	0.6319468507
295	0.6312899751
296	0.6303321723
297	0.6299732831
298	0.6287823225
299	0.6280234116
300	0.6273582426
301	0.6267286112
302	0.6257388781
303	0.6253860885
304	0.6246604015
305	0.6239850634
306	0.6229068297
307	0.6220034739
308	0.6213794807
309	0.6206901146
310	0.6203265562
311	0.6194227666
312	0.6186305649
313	0.617619944
314	0.6168185597
315	0.6163733558
316	0.6155006308
317	0.6145658607
318	0.6142077582
319	0.6130139984
320	0.6123031627
321	0.6118313815
322	0.6108874931
323	0.6100742926
324	0.6096164014
325	0.6093809501
326	0.6084043863
327	0.6077273068
328	0.6073261463
329	0.6067317388
330	0.6059276334
331	0.6050627457
332	0.6044986981
333	0.6036013883
334	0.6031706449
335	0.6026212168
336	0.6015696119
337	0.6010935273
338	0.6004742785
339	0.5996169696
340	0.5989492426
341	0.5984231914
342	0.5979850726
343	0.5973797897
344	0.597242672
345	0.5961733828
346	0.5956185289
347	0.5950891494
348	0.5944708147
349	0.593959108
350	0.592958218
351	0.5922630278
352	0.591788017
353	0.5911641967
354	0.5901343015
355	0.5896502104
356	0.5888598442
357	0.5884115084
358	0.5875512482
359	0.5870912109
360	0.5865166357
361	0.5855689028
362	0.5850075417
363	0.5842078164
364	0.5834443537
365	0.5828575986
366	0.5824377055
367	0.5816816425
368	0.5808422234
369	0.5800939475
370	0.5793817585
371	0.5788076838
372	0.5775862027
373	0.5771756344
374	0.5765961819
375	0.5762870405
376	0.5759432851
377	0.5754647031
378	0.5748409138
379	0.574014905
380	0.5737619888
381	0.5730371029
382	0.572546517
383	0.5719615006
384	0.5713531925
385	0.5705723139
386	0.5700494382
387	0.5697393895
388	0.5693835748
389	0.5685417649
390	0.5681657835
391	0.5676012228
392	0.566851647
393	0.5663770143
394	0.5659755714
395	0.5655245515
396	0.5645879479
397	0.5639797895
398	0.5636743235
399	0.5631079189
400	0.5626046789
401	0.5621451144
402	0.561232322
403	0.5605499517
404	0.5599305156
405	0.5592127205
406	0.5582295642
407	0.55764589
408	0.5568983962
409	0.556296987
410	0.5556482738
411	0.5549821475
412	0.5543400178
413	0.5533465446
414	0.5525259784
415	0.5521002388
416	0.551501921
417	0.5510359202
418	0.5500889155
419	0.5494339736
420	0.5489225825
421	0.5482104412
422	0.5475675557
423	0.5471552009
424	0.5462166284
425	0.5457187897
426	0.5451952465
427	0.5442115758
428	0.543550792
429	0.5429357257
430	0.5420082805
431	0.5411649696
432	0.5406216066
433	0.5399004777
434	0.5395396377
435	0.5390065303
436	0.5384560411
437	0.5382786127
438	0.5379061975
439	0.5376537381
440	0.5371953877
441	0.5365462705
442	0.5362276973
443	0.535914774
444	0.5354376857
445	0.5348649196
446	0.5341214011
447	0.5335428125
448	0.5329846121
449	0.5324754166
450	0.5318852693
451	0.5314795734
452	0.5308962361
453	0.5299896117
454	0.5296463661
455	0.5289336632
456	0.5286277901
457	0.5280500864
458	0.527567429
459	0.527071551
460	0.5267052985
461	0.5258305707
462	0.5253372852
463	0.5251529242
464	0.5247487502
465	0.5242583713
466	0.5236443252
467	0.5234535936
468	0.5229120696
469	0.5224042176
470	0.5220137316
471	0.5217464634
472	0.5213306803
473	0.5207744169
474	0.5201325124
475	0.5195543105
476	0.5184138364
477	0.5181072758
478	0.5174220752
479	0.5169661183
480	0.5167013842
481	0.5162179715
482	0.515723364
483	0.5149257866
484	0.5144219367
485	0.5140632466
486	0.5134367513
487	0.5131545779
488	0.5126682133
489	0.5121232644
490	0.5111694922
491	0.510759659
492	0.5099643513
493	0.5095741817
494	0.5092972438
495	0.5089356533
496	0.5083933414
497	0.5079424743
498	0.5071751961
499	0.5066588901
500	0.5062644022
501	0.5057155271
502	0.5053342222
503	0.5049353843
504	0.5045638986
505	0.5038930316
506	0.5035618205
507	0.5027618487
508	0.5021829916
509	0.5015712262
510	0.5012279884
511	0.5006893763
512	0.5002276437
513	0.4998358811
514	0.4993046207
515	0.4989012686
516	0.4986778853
517	0.4983078796
518	0.4978005099
519	0.4972092542
520	0.4967692275
521	0.4960978106
522	0.4954624035
523	0.4949003729
524	0.4941378257
525	0.493690244
526	0.4931768159
527	0.492891638
528	0.49227545
529	0.4917312169
530	0.4913184719
531	0.4909930561
532	0.4903759584
533	0.4899037051
534	0.4895622483
535	0.4891404045
536	0.48870133
537	0.4882217298
538	0.487493946
539	0.4869925561
540	0.48631071
541	0.4858429462
542	0.485268202
543	0.4848182878
544	0.4843541757
545	0.4840091563
546	0.4833103887
547	0.4830473124
548	0.4825886644
549	0.4820252129
550	0.4813499101
551	0.4810239981
552	0.480422657
553	0.4800300327
554	0.4793514863
555	0.4792145011
556	0.4786983553
557	0.4783464061
558	0.4775776898
559	0.4772028977
560	0.4767533956
561	0.476045945
562	0.4757185554
563	0.4754211318
564	0.4751044239
565	0.4745192826
566	0.4738490737
567	0.4730944988
568	0.4725735684
569	0.4721840937
570	0.4719568889
571	0.471452495
572	0.4708036395
573	0.4702494972
574	0.4694748585
575	0.4691510608
576	0.4687495146
577	0.4682036958
578	0.4676568136
579	0.4671710356
580	0.4665464629
581	0.4663064503
582	0.4660154398
583	0.4657480589
584	0.465151938
585	0.4645250603
586	0.4638776814
587	0.4635930384
588	0.4629741198
589	0.4624960492
590	0.4617446529
591	0.4614316393
592	0.461077747
593	0.4608181232
594	0.4602097766
595	0.4599517574
596	0.459406841
597	0.4589302247
598	0.4586017393
599	0.4581872358
600	0.4577834461
601	0.4575127663
602	0.4572365999
603	0.4567595566
604	0.4563652821
605	0.4557524263
606	0.4552832221
607	0.4548828457
608	0.4540203277
609	0.4536045856
610	0.4532355439
611	0.4525109383
612	0.452292451
613	0.451876556
614	0.4513805394
615	0.4508098754
616	0.4504535709
617	0.4498552164
618	0.4493897287
619	0.4485258537
620	0.4480942984
621	0.4478562706
622	0.4476665769
623	0.4470970134
624	0.4465520936
625	0.4462989521
626	0.4459986435
627	0.4457067801
628	0.4454395696
629	0.4448178874
630	0.4444928507
631	0.4442176926
632	0.4436341181
633	0.4430720755
634	0.4426736022
635	0.4422778422
636	0.4418506446
637	0.441084001
638	0.4408389994
639	0.4403816546
640	0.4400561121
641	0.4396227577
642	0.4394702021
643	0.4387691389
644	0.4384105361
645	0.4378596132
646	0.4376533165
647	0.4370397092
648	0.436763165
649	0.4362927735
650	0.4358939501
651	0.4355157788
652	0.4353071464
653	0.4350457476
654	0.4344352497
655	0.4340905419
656	0.4337374295
657	0.4331949568
658	0.4328821177
659	0.4324466632
660	0.4322486159
661	0.4319670481
662	0.4317065707
663	0.4313868569
664	0.4311455915
665	0.4309013034
666	0.4301142103
667	0.4294834077
668	0.4289552478
669	0.42875754
670	0.4284865707
671	0.4282591369
672	0.4275017111
673	0.4268921139
674	0.4265462443
675	0.4260395088
676	0.4257897942
677	0.4252727533
678	0.4249172735
679	0.424575909
680	0.4244062272
681	0.4236894737
682	0.4229981733
683	0.4224959897
684	0.4221051322
685	0.4214925288
686	0.421168582
687	0.4207665828
688	0.4203629819
689	0.4200214924
690	0.4193281526
691	0.4189760651
692	0.41878898
693	0.418407774
694	0.4178726722
695	0.4176587803
696	0.417180755
697	0.4168599131
698	0.4167475325
699	0.4163912386
700	0.4159524554
701	0.4154478405
702	0.4148121685
703	0.414450135
704	0.4141682281
705	0.4139112499
706	0.4134564108
707	0.4131711686
708	0.4128416766
709	0.4125510377
710	0.4122815323
711	0.4120006916
712	0.4115720984
713	0.4111073948
714	0.4107553269
715	0.4103273049
716	0.4099599129
717	0.4096066317
718	0.4092107721
719	0.4089074341
720	0.4087722064
721	0.4080455086
722	0.4077573432
723	0.407217885
724	0.4069897608
725	0.4068102763
726	0.4063097165
727	0.405983872
728	0.4057706035
729	0.4055918993
730	0.4053575226
731	0.4048161122
732	0.4043182377
733	0.4039463196
734	0.4036094991
735	0.4033058918
736	0.4030145885
737	0.4025263498
738	0.4021674456
739	0.4017432193
740	0.4014252687
741	0.4011375662
742	0.4005434077
743	0.4000974149
744	0.3996611547
745	0.3994041098
746	0.3990713363
747	0.3987801708
748	0.3986186683
749	0.3983385858
750	0.3980325866
751	0.3978393507
752	0.3976080007
753	0.3972387273
754	0.3968691075
755	0.3964526943
756	0.3962530951
757	0.3957919773
758	0.3953920402
759	0.3949616073
760	0.3945949335
761	0.3942415689
762	0.3938500573
763	0.3932738104
764	0.3926208355
765	0.3923372746
766	0.3920052044
767	0.3917338889
768	0.3912652623
769	0.3909802004
770	0.3906069194
771	0.3903219868
772	0.3900642545
773	0.3896062188
774	0.3891606191
775	0.3889998731
776	0.3888287072
777	0.3884501221
778	0.3880784699
779	0.3875644734
780	0.3871914777
781	0.3867647363
782	0.3863777063
783	0.3859779446
784	0.3855960172
785	0.3850288008
786	0.3847559129
787	0.3845493382
788	0.3844292022
789	0.3839304907
790	0.3836280751
791	0.3832562683
792	0.382803088
793	0.3825807168
794	0.3823111124
795	0.3817652865
796	0.3812208555
797	0.3809852352
798	0.3807696237
799	0.3806270565
800	0.3802933171
801	0.3798808573
802	0.3796008693
803	0.3789785284
804	0.3784618948
805	0.3781648503
806	0.3779006384
807	0.3773245587
808	0.3770014264
809	0.3767966127
810	0.3765801804
811	0.3763962303
812	0.3759059206
813	0.3757139425
814	0.3754954737
815	0.3751264228
816	0.3748560304
817	0.374325589
818	0.3740029478
819	0.3735791304
820	0.3734277152
821	0.3732300624
822	0.3729493315
823	0.3726642757
824	0.3722497517
825	0.3718435079
826	0.3717153394
827	0.3714887567
828	0.3712694924
829	0.3711728818
830	0.3707697404
831	0.3703373959
832	0.3700032773
833	0.3696548944
834	0.3693648965
835	0.3691354315
836	0.368972001
837	0.368704059
838	0.3682436199
839	0.3678939288
840	0.3674412788
841	0.3671658108
842	0.3666113775
843	0.3663728557
844	0.3661256795
845	0.3659567602
846	0.3657784324
847	0.3656072662
848	0.3651721004
849	0.3648744374
850	0.364620759
851	0.3642696746
852	0.3640391623
853	0.3638535093
854	0.3635882616
855	0.3630738414
856	0.3628246665
857	0.3625649992
858	0.3623018714
859	0.3620422171
860	0.3615998696
861	0.361276004
862	0.3608990462
863	0.3605620625
864	0.3601054495
865	0.359409912
866	0.3593089474
867	0.3588057275
868	0.3584319152
869	0.3581968381
870	0.3578086028
871	0.3577295079
872	0.3571327724
873	0.3564496158
874	0.356225581
875	0.3558589157
876	0.3556267736
877	0.3552479404
878	0.3549414487
879	0.3546985844
880	0.3544403308
881	0.3540800082
882	0.3538209643
883	0.3535637054
884	0.3532988039
885	0.3530461465
886	0.3528284412
887	0.352656936
888	0.3521934322
889	0.3519982348
890	0.3515158699
891	0.3511040205
892	0.3508444873
893	0.3506447307
894	0.3504330675
895	0.3501657319
896	0.3499044476
897	0.3497889259
898	0.3492631355
899	0.3491951598
900	0.3488594259
901	0.3483926629
902	0.3481896078
903	0.3479793997
904	0.3475975632
905	0.3474829397
906	0.3470178654
907	0.3467496471
908	0.3464965734
909	0.3463688301
910	0.345942956
911	0.3456001067
912	0.3454964691
913	0.345238577
914	0.3451313125
915	0.3448896457
916	0.3444523393
917	0.3440260244
918	0.3434759863
919	0.3430808588
920	0.3426787025
921	0.3425282322
922	0.3423061202
923	0.3421508453
924	0.3419846237
925	0.3418414573
926	0.3413171315
927	0.3410192795
928	0.3405769768
929	0.340372917
930	0.3402329946
931	0.340107198
932	0.3398986898
933	0.3396967515
934	0.3393022546
935	0.3389830045
936	0.338841589
937	0.3387461255
938	0.3383443871
939	0.3379445915
940	0.3378343284
941	0.3375895296
942	0.3372713474
943	0.3369524726
944	0.3367351799
945	0.3363432584
946	0.3361361362
947	0.3359489448
948	0.3358111871
949	0.3354896121
950	0.3352739435
951	0.3350166886
952	0.3345044861
953	0.3341145921
954	0.3338599626
955	0.3336612632
956	0.3331592078
957	0.332892079
958	0.3326700406
959	0.3323688586
960	0.3320436094
961	0.3316120967
962	0.3311053843
963	0.3309749081
964	0.3307895023
965	0.3305768338
966	0.3302455513
967	0.3301186197
968	0.3299110396
969	0.329778842
970	0.3294505229
971	0.3291436689
972	0.3287572624
973	0.328582562
974	0.328430505
975	0.3281166961
976	0.3277098671
977	0.3275572991
978	0.3273009914
979	0.3269290068
980	0.3265904805
981	0.326287153
982	0.3261289444
983	0.325960111
984	0.3257464064
985	0.3255293034
986	0.3254901237
987	0.3252692676
988	0.3247418019
989	0.3245257449
990	0.3241721565
991	0.3240032848
992	0.3238108618
993	0.3235304919
994	0.3232548953
995	0.3231140701
996	0.3228984058
997	0.3226929258
998	0.3224658085
999	0.3221003346
